Q No.,Question,Answer
452,১ ডজন ডিমবিক্রেতা প্রতি ডজন ডিম ১০১ টাকা দরে ৫ ডজন এবং ৯০ টাকা দরে ৬ ডজন ডিম কিনে কত দরে বিক্রয় করলে তাঁর ডজন প্রতি ৩ টাকা লাভ হবে ?,৯৮
453,একটি ছাগল ১০% ক্ষতিতে বিক্রয় করা হলো। বিক্রয়মূল্য ৪৫০ টাকা বেশি হলে ৫% লাভ হতো। ছাগলটির ক্রয়মূল্য কত ?,৩০০০
454,"নাবিল মিষ্টির দোকান থেকে প্রতি কেজি ২৫০ টাকা হিসাবে কেজি সন্দেশ ক্রয় করলো। ভ্যাটের হার ৪ টাকা হলে, সন্দেশ ক্রয় বাবদ সে দোকানিকে কত টাকা দেবে ?",৫২০
455,"নাসির সাহেবের মাসিক মূলবেতন ২৭,৬৫০ টাকা। বার্ষিক মোট আয়ের প্রথম দুই লক্ষ পঞ্চাশ হাজার টাকার আয়কর ০ (শূণ্য) টাকা। পরবর্তী টাকার উপর আয়করের হার ১০ টাকা হলে, নাসির সাহেব কত টাকা আয়কর দেন ?",৮১৮০
456,একজন দোকানদার প্রতি মিটার ২০০ টাকা দরে ৫ মিটার কাপড় কিনে প্রতি মিটার ২২৫ টাকা দরে বিক্রয় করলে কত লাভ হয়েছে ?,১২৫
457,একজন কমলা বিক্রেতা প্রতি হালি ৬০ টাকা দরে ৫ ডজন কমলা কিনে প্রতি হালি ৫০ টাকা দরে বিক্রয় করলে কত ক্ষতি হয়েছে ?,১৫০
458,রবি প্রতি কেজি ৪০ টাকা দরে ৫০ কেজি চাউল কিনে ৪৪ টাকা কেজি দরে বিক্রয় করলে কত লাভ বা ক্ষতি হবে ?,২০০
459,প্রতি লিটার মিল্কভিটা দুধ ৫২ টাকায় কিনে ৫৫ টাকা দরে বিক্রয় করলে শতকরা কত ভাগ লাভ হয় ?,৫.৭৬
460,"প্রতিটি চকলেট ৮ টাকা হিসেবে ক্রয় করে ৮.৫০ টাকা হিসেবে বিক্রয় করে ২৫ টাকা লাভ হলো, মোট কয়টি চকলেট ক্রয় করা হয়েছিল ?",৫০
461,প্রতি মিটার ১২৫ টাকা দরে কাপড় ক্রয় করে ১৫০ টাকা দরে বিক্রয় করলে দোকানদারের ২০০০ টাকা লাভ হয়। দোকানদার মোট কত মিটার কাপড় ক্রয় করেছিলেন ?,৮০
462,একটি দ্রব্য ১৯০ টাকায় ক্রয় করে ১৭৫ টাকায় বিক্রয় করলে শতকরা কত ভাগ লাভ বা ক্ষতি হবে ?,৭.৮৯
463,"২৫ মিটার কাপড় যে মূল্যে ক্রয় করে , সেই মূল্যে ২০ মিটার কাপড় বিক্রয় করলে শতকরা কত ভাগ লাভ বা ক্ষতি হবে ?",২৫
464,৫ টাকায় ৮ টি আমলকি ক্রয় করে ৫ টাকায় ৬ টি দরে বিক্রয় করলে শতকরা কত ভাগ লাভ বা ক্ষতি হবে ?,৩৩.৩৩
465,একটি গাড়ির বিক্রয়মূল্য গাড়িটির ক্রয়মূল্যের ৪৫ অংশের সমান। শতকরা লাভ ভাগ বা ক্ষতি নির্ণয় কর।,২০
466,"একটি দ্রব্য ৪০০ টাকায় বিক্রয় করলে যত ক্ষতি হয় ৪৮০ টাকায় বিক্রয় করলে, তার তিনগুণ লাভ হয়। দ্রব্যটির ক্রয়মূল্য নির্ণয় কর।",৪২০
467,একটি ঘড়ি ৬২৫ টাকায় বিক্রয় করলে ১০% ক্ষতি হয়। কত টাকায় বিক্রয় করলে ১০% লাভ হবে?,৭৬৩.৮৮
468,মাইশা প্রতি মিটার ২০ টাকা দরে ১৫ মিটার লাল ফিতা ক্রয় করলো। ভ্যাটের হার ৪ টাকা। সে দোকানিকে ৫০০ টাকার একটি নোট দিল। দোকানি তাকে কত টাকা ফেরত দেবেন?,১৮৮
469,"মি. রায় একজন সরকারি কর্মকর্তা। তিনি তীর্থস্থান পরিদর্শনের জন্য ভারতে যাবেন। যদি বাংলাদেশি ১ টাকা সমান ভারতীয় ০.৬৩ রূপি হয়, তবে ভারতীয় ৩০০০ রূপির জন্য বাংলাদেশের কত টাকা প্রয়োজন হবে?",৪৭৬১.৯০
470,"নীলিম সাহেব একজন চাকরিজীবি। তাঁর মাসিক মূলবেতন ২২,২৫০ টাকা। বার্ষিক মোট আয়ের প্রথম দুই লক্ষ পঞ্চাশ হাজার টাকার আয়কর ০(শূণ্য) টাকা। পরবর্তী টাকার উপর আয়করের হার ১০ টাকা হলে নীলিম কর বাবদ কত টাকা পরিশোধ করেন?",৬৭০০
471,একটি নৌকা স্থির পানিতে ঘণ্টায় ৬ কি.মি. যেতে পারে। ¯্রােতের প্রতিকূলে ৬ কি.মি. যেতে নৌকাটির ৩ গুণ সময় লাগে। ¯্রােতের অনুকূলে ৫০ কি.মি. যেতে নৌকাটির কত ঘণ্টা সময় লাগবে ?,৫
472,একটি চৌবাচ্চায় তিনটি নল আছে। প্রথম ও দ্বিতীয় নল দ্বারা যথাক্রমে ৩০ মিনিট ও ২০ মিনিটে চৌবাচ্চাটি পূর্ণ হয়। তৃতীয় নল দ্বারা পূর্ণ চৌবাচ্চাটি ৬০ মিনিটে খালি হয়। তৃতীয় নল দ্বারা সেকেন্ডে চৌবাচ্চাটির কত অংশ পূর্ণ হয়?,১/৬০
